"vendor_name","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","rate_code","store_and_fwd","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","improvement_surcharge","congestion_surcharge","pickup_location_id","dropoff_location_id","month"
"CMT",2021-01-14 21:09:27.000,2021-01-14 21:13:09.000,1,0.8,,,"Standard rate","No",,,"Credit card",5,3,0.5,2.6,0,11.4,0.3,2.5,164,186,1
"VTS",2021-01-04 15:45:07.000,2021-01-04 15:52:15.000,1,1.41,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.16,0,12.96,0.3,2.5,237,236,1
"VTS",2021-01-20 14:52:00.000,2021-01-20 14:55:47.000,1,0.81,,,"Standard rate","No",,,"Credit card",5,0,0.5,1.66,0,9.96,0.3,2.5,229,141,1
"VTS",2021-01-11 20:50:44.000,2021-01-11 21:05:35.000,1,3.37,,,"Standard rate","No",,,"Credit card",13,0.5,0.5,2,0,18.8,0.3,2.5,100,262,1
"VTS",2021-01-10 11:48:56.000,2021-01-10 11:56:18.000,1,2.5,,,"Standard rate","No",,,"Cash",9,0,0.5,0,0,12.3,0.3,2.5,264,264,1
"CMT",2021-01-08 14:12:47.000,2021-01-08 14:19:55.000,1,2.5,,,"Standard rate","No",,,"Cash",9,3,0.5,0,0,12.8,0.3,2.5,233,263,1
"VTS",2021-01-13 12:00:46.000,2021-01-13 12:11:19.000,1,0.7,,,"Standard rate","No",,,"Credit card",8,0,0.5,1,0,12.3,0.3,2.5,141,236,1
"VTS",2021-01-26 13:21:17.000,2021-01-26 13:25:29.000,1,0.74,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,5.8,0.3,0,75,74,1
"CMT",2021-01-29 12:23:41.000,2021-01-29 12:54:49.000,1,8.9,,,"Standard rate","No",,,"Cash",30,2.5,0.5,0,0,33.3,0.3,2.5,87,24,1
"VTS",2021-01-22 11:40:53.000,2021-01-22 11:46:50.000,5,1.36,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,48,143,1
"VTS",2021-01-22 07:22:49.000,2021-01-22 07:34:08.000,1,2,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,0,0,12.8,0.3,2.5,186,137,1
"VTS",2021-01-13 18:49:38.000,2021-01-13 18:56:00.000,1,1.68,,,"Standard rate","No",,,"Cash",7,1,0.5,0,0,11.3,0.3,2.5,143,238,1
"VTS",2021-01-03 10:06:56.000,2021-01-03 10:15:39.000,2,2.02,,,"Standard rate","No",,,"Credit card",9,0,0.5,0,0,12.3,0.3,2.5,141,239,1
"VTS",2021-01-22 16:30:54.000,2021-01-22 16:33:25.000,5,0.8,,,"Standard rate","No",,,"Credit card",4.5,1,0.5,1,0,7.3,0.3,0,48,48,1
"VTS",2021-01-21 17:55:25.000,2021-01-21 17:59:31.000,1,0.87,,,"Standard rate","No",,,"Credit card",5,1,0.5,1.86,0,11.16,0.3,2.5,43,239,1
"VTS",2021-01-06 16:58:31.000,2021-01-06 17:19:56.000,1,10.24,,,"Standard rate","No",,,"Cash",30,1,0.5,0,6.12,37.92,0.3,0,138,243,1
"VTS",2021-01-26 08:13:47.000,2021-01-26 08:14:02.000,2,0.01,,,"Standard rate","No",,,"Cash",2.5,0,0.5,0,0,3.3,0.3,0,226,226,1
"CMT",2021-01-28 08:46:41.000,2021-01-28 08:53:37.000,1,1.5,,,"Standard rate","No",,,"Credit card",7.5,2.5,0.5,1.5,0,12.3,0.3,2.5,249,234,1
"VTS",2021-01-27 21:56:27.000,2021-01-27 21:58:48.000,1,0.73,,,"Standard rate","No",,,"Credit card",4,0.5,0.5,1.56,0,9.36,0.3,2.5,234,164,1
"VTS",2021-01-18 19:15:35.000,2021-01-18 19:20:14.000,1,1.11,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,234,68,1
"VTS",2021-01-13 10:46:35.000,2021-01-13 11:01:13.000,1,1.79,,,"Standard rate","No",,,"Credit card",9.5,2.5,0.5,3.84,0,16.64,0.3,0,237,264,1
"CMT",2021-01-05 18:37:35.000,2021-01-05 18:42:55.000,1,1.5,,,"Standard rate","Yes",,,"Credit card",6.5,3.5,0.5,2.15,0,12.95,0.3,2.5,230,90,1
"VTS",2021-01-26 14:46:25.000,2021-01-26 14:50:32.000,1,0.74,,,"Standard rate","No",,,"Credit card",5,0,0.5,1.66,0,9.96,0.3,2.5,234,234,1
"CMT",2021-01-12 09:20:42.000,2021-01-12 09:28:42.000,1,1.1,,,"Standard rate","Yes",,,"Credit card",7,2.5,0.5,2.05,0,12.35,0.3,2.5,236,43,1
"VTS",2021-01-30 18:53:41.000,2021-01-30 19:14:42.000,6,3.5,,,"Standard rate","No",,,"Credit card",15.5,0,0.5,3.76,0,22.56,0.3,2.5,234,88,1
"VTS",2021-01-18 12:25:47.000,2021-01-18 12:27:45.000,1,0.64,,,"Standard rate","No",,,"Credit card",4,0,0.5,1.46,0,8.76,0.3,2.5,161,164,1
"VTS",2021-01-17 10:21:10.000,2021-01-17 10:23:35.000,2,0.89,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,164,170,1
"VTS",2021-01-18 01:34:07.000,2021-01-18 01:36:44.000,2,0.87,,,"Standard rate","No",,,"Cash",4.5,0.5,0.5,0,0,8.3,0.3,2.5,141,264,1
"VTS",2021-01-22 07:13:46.000,2021-01-22 07:22:06.000,1,2.5,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,2.56,0,15.36,0.3,2.5,236,230,1
"CMT",2021-01-29 16:24:39.000,2021-01-29 16:33:17.000,1,1,,,"Standard rate","No",,,"Credit card",7.5,3.5,0.5,1.5,0,13.3,0.3,2.5,262,140,1
,2021-01-15 10:26:00.000,2021-01-15 10:57:00.000,,14.21,,,,,,,,38.87,0,0.5,2.75,6.12,48.54,0.3,0,141,259,1
"VTS",2021-01-18 16:58:11.000,2021-01-18 17:21:21.000,1,8.04,,,"Standard rate","No",,,"Cash",25.5,0,0.5,0,0,28.8,0.3,2.5,107,159,1
"VTS",2021-01-12 08:13:12.000,2021-01-12 08:24:04.000,1,2.01,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,2.56,0,15.36,0.3,2.5,137,237,1
"CMT",2021-01-19 08:10:47.000,2021-01-19 08:13:37.000,0,0.3,,,"Standard rate","No",,,"Credit card",4,2.5,0.5,1,0,8.3,0.3,2.5,236,263,1
"VTS",2021-01-21 20:59:28.000,2021-01-21 21:12:13.000,1,3.22,,,"Standard rate","No",,,"Credit card",12.5,0.5,0.5,2.7,0,19,0.3,2.5,100,239,1
"CMT",2021-01-20 17:30:19.000,2021-01-20 17:39:19.000,1,1.3,,,"Standard rate","No",,,"Credit card",7.5,3.5,0.5,2.35,0,14.15,0.3,2.5,236,75,1
,2021-01-14 17:28:07.000,2021-01-14 17:37:55.000,,1.9,,,,,,,,9,1,0.5,0.67,0,13.97,0.3,2.5,43,238,1
"CMT",2021-01-22 15:01:33.000,2021-01-22 15:09:47.000,1,1.5,,,"Standard rate","No",,,"Credit card",8,2.5,0.5,2.25,0,13.55,0.3,2.5,239,151,1
"CMT",2021-01-13 12:28:21.000,2021-01-13 12:41:14.000,2,2.4,,,"Standard rate","No",,,"Dispute",11,2.5,0.5,0,0,14.3,0.3,2.5,233,236,1
"VTS",2021-01-08 09:49:48.000,2021-01-08 10:00:59.000,1,3.84,,,"Standard rate","No",,,"Credit card",14,0,0.5,1.73,0,19.03,0.3,2.5,262,107,1
"CMT",2021-01-25 17:50:13.000,2021-01-25 18:03:35.000,1,3,,,"Standard rate","No",,,"Credit card",12,3.5,0.5,4.05,0,20.35,0.3,2.5,186,143,1
"VTS",2021-01-30 21:47:42.000,2021-01-30 21:59:05.000,1,3.07,,,"Standard rate","No",,,"Credit card",11,0.5,0.5,2.96,0,17.76,0.3,2.5,48,114,1
"VTS",2021-01-28 12:20:59.000,2021-01-28 12:24:36.000,1,0.51,,,"Standard rate","No",,,"Cash",4.5,0,0.5,0,0,7.8,0.3,2.5,233,161,1
,2021-01-18 18:03:57.000,2021-01-18 18:08:05.000,,0.9,,,,,,,,5,0,0.5,0.83,0,9.13,0.3,2.5,162,229,1
"VTS",2021-01-25 17:23:33.000,2021-01-25 18:09:21.000,1,13.2,,,"Standard rate","No",,,"Credit card",41,1,0.5,1,0,46.3,0.3,2.5,262,133,1
"VTS",2021-01-28 18:41:06.000,2021-01-28 18:45:28.000,1,0.84,,,"Standard rate","No",,,"Credit card",5,1,0.5,1.86,0,11.16,0.3,2.5,68,158,1
"VTS",2021-01-06 15:35:15.000,2021-01-06 15:54:21.000,1,0.01,,,"Standard rate","No",,,"Cash",12,0,0.5,0,0,15.3,0.3,2.5,163,151,1
"VTS",2021-01-31 18:15:30.000,2021-01-31 18:21:56.000,2,1.5,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.58,0,12.88,0.3,2.5,161,236,1
"VTS",2021-01-12 15:45:02.000,2021-01-12 15:53:02.000,1,1.49,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.7,0,13.5,0.3,2.5,233,140,1
"VTS",2021-01-04 16:55:38.000,2021-01-04 17:00:23.000,1,0.72,,,"Standard rate","No",,,"Credit card",5,1,0.5,1.21,0,10.51,0.3,2.5,107,170,1
"CMT",2021-01-06 21:51:44.000,2021-01-06 22:02:24.000,1,2.9,,,"Standard rate","No",,,"Credit card",10.5,3,0.5,2.85,0,17.15,0.3,2.5,249,161,1
,2021-01-09 14:02:15.000,2021-01-09 14:39:13.000,,16.78,,,,,,,,58.43,0,0.5,2.75,6.12,68.1,0.3,0,90,55,1
"CMT",2021-01-27 19:55:02.000,2021-01-27 20:04:51.000,1,2.8,,,"Standard rate","No",,,"Credit card",10.5,3.5,0.5,3,0,17.8,0.3,2.5,161,238,1
"VTS",2021-01-27 18:26:11.000,2021-01-27 19:00:36.000,1,17.93,,,"Standard rate","No",,,"Credit card",49.5,1,0.5,5,0,56.3,0.3,0,132,226,1
"VTS",2021-01-27 13:03:10.000,2021-01-27 13:08:43.000,1,0.74,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,68,100,1
"CMT",2021-01-10 07:21:20.000,2021-01-10 07:34:15.000,1,6.6,,,"Standard rate","No",,,"Credit card",20,0,0.5,4.15,0,24.95,0.3,0,132,38,1
"VTS",2021-01-25 09:56:28.000,2021-01-25 10:05:49.000,1,1.41,,,"Standard rate","No",,,"Cash",8,0,0.5,0,0,11.3,0.3,2.5,100,233,1
"CMT",2021-01-11 08:10:10.000,2021-01-11 08:14:08.000,3,0.7,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,1.66,0,9.96,0.3,2.5,107,137,1
"CMT",2021-01-16 18:55:37.000,2021-01-16 18:58:26.000,1,0.7,,,"Standard rate","No",,,"Cash",4.5,3.5,0.5,0,0,8.8,0.3,2.5,125,249,1
"VTS",2021-01-01 17:22:32.000,2021-01-01 17:27:30.000,1,0.95,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,0.88,0,9.68,0.3,2.5,90,107,1
"VTS",2021-01-20 08:23:51.000,2021-01-20 08:42:48.000,1,7.42,,,"Standard rate","No",,,"Credit card",22.5,0,0.5,3.87,0,29.67,0.3,2.5,140,87,1
"CMT",2021-01-25 09:02:26.000,2021-01-25 09:15:41.000,1,1.9,,,"Standard rate","No",,,"Credit card",10.5,2.5,0.5,2.75,0,16.55,0.3,2.5,186,43,1
"VTS",2021-01-05 14:58:42.000,2021-01-05 15:12:19.000,6,1.63,,,"Standard rate","No",,,"Cash",10,0,0.5,0,0,13.3,0.3,2.5,262,229,1
"VTS",2021-01-22 10:39:46.000,2021-01-22 10:46:14.000,5,1.02,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.47,0,11.27,0.3,2.5,249,114,1
"VTS",2021-01-14 22:18:56.000,2021-01-14 22:24:44.000,3,1.54,,,"Standard rate","No",,,"Credit card",7,0.5,0.5,2.16,0,12.96,0.3,2.5,249,107,1
"CMT",2021-01-02 15:58:56.000,2021-01-02 16:04:02.000,1,1.1,,,"Standard rate","No",,,"Credit card",6,2.5,0.5,0,0,9.3,0.3,2.5,75,236,1
"CMT",2021-01-28 09:44:46.000,2021-01-28 09:52:17.000,1,1.3,,,"Standard rate","No",,,"Cash",7,2.5,0.5,0,0,10.3,0.3,2.5,48,143,1
"VTS",2021-01-20 14:57:43.000,2021-01-20 15:01:00.000,1,0.68,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,237,236,1
"CMT",2021-01-17 16:02:39.000,2021-01-17 16:12:57.000,1,2.2,,,"Standard rate","No",,,"Credit card",9.5,3.5,0.5,0,0,13.8,0.3,2.5,142,236,1
"VTS",2021-01-29 18:17:25.000,2021-01-29 18:49:39.000,2,10.87,,,"Standard rate","No",,,"Credit card",33,1,0.5,4.34,6.12,47.76,0.3,2.5,107,14,1
"VTS",2021-01-28 16:23:11.000,2021-01-28 17:26:55.000,1,7.05,,,"Standard rate","No",,,"Cash",38.5,1,0.5,0,0,42.8,0.3,2.5,262,244,1
"VTS",2021-01-02 13:41:42.000,2021-01-02 13:50:04.000,1,1.68,,,"Standard rate","No",,,"Credit card",8,0,0.5,3.39,0,14.69,0.3,2.5,68,161,1
"CMT",2021-01-21 17:38:47.000,2021-01-21 17:52:55.000,1,2.3,,,"Standard rate","No",,,"Credit card",11,3.5,0.5,3.05,0,18.35,0.3,2.5,234,79,1
"VTS",2021-01-28 19:10:51.000,2021-01-28 19:26:49.000,1,5.41,,,"Standard rate","No",,,"Credit card",18.5,1,0.5,4,0,26.8,0.3,2.5,65,107,1
"CMT",2021-01-16 10:52:05.000,2021-01-16 11:04:00.000,1,2.1,,,"Standard rate","No",,,"Cash",10,2.5,0.5,0,0,13.3,0.3,2.5,239,237,1
"VTS",2021-01-31 18:34:22.000,2021-01-31 18:46:17.000,1,2.8,,,"Standard rate","No",,,"Cash",10.5,0,0.5,0,0,13.8,0.3,2.5,186,237,1
"CMT",2021-01-15 21:59:12.000,2021-01-15 22:05:15.000,2,1.3,,,"Standard rate","No",,,"Credit card",6.5,3,0.5,1.85,0,12.15,0.3,2.5,239,142,1
"VTS",2021-01-04 12:45:25.000,2021-01-04 12:52:40.000,1,1.32,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.58,0,12.88,0.3,2.5,162,236,1
"VTS",2021-01-23 13:38:19.000,2021-01-23 13:43:29.000,1,0.9,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,113,211,1
"VTS",2021-01-04 09:11:14.000,2021-01-04 09:28:00.000,6,5.21,,,"Standard rate","No",,,"Credit card",17.5,0,0.5,2.2,0,23,0.3,2.5,143,231,1
,2021-01-06 12:47:31.000,2021-01-06 13:02:24.000,,2.3,,,,,,,,18.34,0,0.5,2.75,0,21.89,0.3,0,142,170,1
"CMT",2021-01-28 20:10:36.000,2021-01-28 20:20:53.000,1,2.1,,,"Standard rate","No",,,"Cash",9.5,3,0.5,0,0,13.3,0.3,2.5,238,75,1
"CMT",2021-01-06 13:45:12.000,2021-01-06 13:47:21.000,1,0.3,,,"Standard rate","No",,,"Credit card",3.5,2.5,0.5,2,0,8.8,0.3,2.5,161,161,1
"VTS",2021-01-13 18:46:44.000,2021-01-13 18:50:38.000,1,1.12,,,"Standard rate","No",,,"Credit card",5,1,0.5,2.32,0,11.62,0.3,2.5,234,249,1
"CMT",2021-01-05 13:15:15.000,2021-01-05 13:21:00.000,1,0.9,,,"Standard rate","No",,,"Credit card",6,2.5,0.5,1.85,0,11.15,0.3,2.5,162,48,1
"VTS",2021-01-29 16:33:54.000,2021-01-29 16:52:59.000,1,2.81,,,"Standard rate","No",,,"Credit card",14,1,0.5,3.66,0,21.96,0.3,2.5,141,238,1
"VTS",2021-01-19 11:38:11.000,2021-01-19 11:45:42.000,1,1.11,,,"Standard rate","No",,,"Credit card",7,0,0.5,1.5,0,11.8,0.3,2.5,236,262,1
"VTS",2021-01-28 07:05:15.000,2021-01-28 07:23:55.000,1,4.38,,,"Standard rate","No",,,"Cash",16,0,0.5,0,0,19.3,0.3,2.5,42,141,1
"CMT",2021-01-17 08:43:04.000,2021-01-17 08:50:21.000,2,1.6,,,"Standard rate","No",,,"Credit card",8,2.5,0.5,2.25,0,13.55,0.3,2.5,246,170,1
"VTS",2021-01-27 21:01:22.000,2021-01-27 21:19:44.000,1,8.4,,,"Standard rate","No",,,"Credit card",24.5,0.5,0.5,2.83,0,31.13,0.3,2.5,140,97,1
"CMT",2021-01-21 14:03:32.000,2021-01-21 14:13:09.000,1,1.9,,,"Standard rate","No",,,"Credit card",8.5,2.5,0.5,2.95,0,14.75,0.3,2.5,164,233,1
"CMT",2021-01-28 14:55:18.000,2021-01-28 14:59:31.000,1,0.5,,,"Standard rate","No",,,"Credit card",4.5,2.5,0.5,1,0,8.8,0.3,2.5,162,161,1
"VTS",2021-01-01 19:31:00.000,2021-01-01 19:34:13.000,1,0.71,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,0.78,0,8.58,0.3,2.5,239,142,1
"CMT",2021-01-02 16:13:37.000,2021-01-02 16:29:04.000,2,2.6,,,"Standard rate","No",,,"Credit card",13,2.5,0.5,3.25,0,19.55,0.3,2.5,161,263,1
"VTS",2021-01-06 10:57:14.000,2021-01-06 11:06:28.000,2,1.25,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,236,237,1
,2021-01-29 08:02:54.000,2021-01-29 08:08:54.000,,1,,,,,,,,6,0,0.5,1.4,0,10.7,0.3,2.5,142,162,1
"VTS",2021-01-13 14:43:49.000,2021-01-13 14:50:45.000,1,1.04,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,2,0,9.3,0.3,0,41,75,1
"VTS",2021-01-14 12:32:12.000,2021-01-14 12:44:47.000,6,1.37,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,2.56,0,15.36,0.3,2.5,140,162,1
"CMT",2021-01-06 10:41:35.000,2021-01-06 10:41:59.000,1,0,,,"Negotiated","No",,,"Credit card",63,0,0,12.65,0,75.95,0.3,0,4,4,1
"CMT",2021-01-13 10:38:48.000,2021-01-13 10:45:44.000,2,1.2,,,"Standard rate","No",,,"Cash",7,2.5,0.5,0,0,10.3,0.3,2.5,236,238,1
"VTS",2021-01-29 09:52:14.000,2021-01-29 09:58:08.000,1,1.07,,,"Standard rate","No",,,"Credit card",6,0,0.5,2.79,0,12.09,0.3,2.5,186,161,1
"VTS",2021-01-13 19:47:16.000,2021-01-13 19:52:25.000,1,0.61,,,"Standard rate","No",,,"Credit card",5.5,1,0.5,1.96,0,11.76,0.3,2.5,263,140,1
"VTS",2021-01-04 10:58:58.000,2021-01-04 11:06:33.000,1,0.88,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.06,0,12.36,0.3,2.5,141,237,1
"VTS",2021-01-27 12:15:53.000,2021-01-27 12:28:40.000,1,1.77,,,"Standard rate","No",,,"Credit card",10,0,0.5,3.32,0,16.62,0.3,2.5,237,229,1
"CMT",2021-01-08 10:51:22.000,2021-01-08 11:00:17.000,1,3,,,"Standard rate","No",,,"Credit card",11,2.5,0.5,2.85,0,17.15,0.3,2.5,65,88,1
"VTS",2021-01-27 18:00:19.000,2021-01-27 18:02:26.000,1,0.41,,,"Standard rate","No",,,"Credit card",3.5,1,0.5,1.95,0,9.75,0.3,2.5,234,234,1
"VTS",2021-01-10 14:13:55.000,2021-01-10 14:19:43.000,1,0.82,,,"Standard rate","No",,,"Cash",5.5,0,0.5,0,0,8.8,0.3,2.5,48,163,1
"VTS",2021-01-06 08:24:54.000,2021-01-06 08:30:10.000,1,1.76,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,229,107,1
"VTS",2021-01-22 15:39:33.000,2021-01-22 15:48:09.000,1,1.21,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.16,0,12.96,0.3,2.5,48,170,1
"VTS",2021-01-21 14:52:41.000,2021-01-21 15:03:08.000,1,1.26,,,"Standard rate","No",,,"Cash",8.5,0,0.5,0,0,11.8,0.3,2.5,170,107,1
"CMT",2021-01-22 10:42:46.000,2021-01-22 10:46:23.000,1,0.8,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,1.65,0,9.95,0.3,2.5,137,79,1
"CMT",2021-01-04 12:12:51.000,2021-01-04 12:17:54.000,1,1.2,,,"Standard rate","No",,,"Credit card",6,2.5,0.5,1.85,0,11.15,0.3,2.5,75,238,1
"VTS",2021-01-21 22:03:24.000,2021-01-21 22:08:08.000,1,0.92,,,"Standard rate","No",,,"Credit card",5.5,0.5,0.5,0.93,0,10.23,0.3,2.5,249,90,1
"CMT",2021-01-28 14:06:17.000,2021-01-28 14:22:57.000,1,2.9,,,"Standard rate","No",,,"Credit card",13,2.5,0.5,2.7,0,19,0.3,2.5,238,161,1
"VTS",2021-01-30 10:54:49.000,2021-01-30 11:08:24.000,3,2.85,,,"Standard rate","No",,,"Cash",12,0,0.5,0,0,15.3,0.3,2.5,41,262,1
"VTS",2021-01-21 19:06:18.000,2021-01-21 19:16:51.000,1,2.21,,,"Standard rate","No",,,"Credit card",9.5,1,0.5,3.45,0,17.25,0.3,2.5,90,142,1
"CMT",2021-01-21 19:54:12.000,2021-01-21 20:01:46.000,1,2.8,,,"Standard rate","No",,,"Credit card",10.5,3.5,0.5,2.95,0,17.75,0.3,2.5,140,224,1
"CMT",2021-01-14 15:38:21.000,2021-01-14 15:43:14.000,1,0.6,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,1.65,0,9.95,0.3,2.5,48,170,1
"CMT",2021-01-06 13:20:47.000,2021-01-06 13:27:46.000,1,1.2,,,"Standard rate","No",,,"Credit card",6.5,2.5,0.5,2.45,0,12.25,0.3,2.5,239,163,1
"VTS",2021-01-26 17:57:47.000,2021-01-26 18:02:08.000,1,0.9,,,"Standard rate","No",,,"Credit card",5.5,1,0.5,1.96,0,11.76,0.3,2.5,238,239,1
"CMT",2021-01-28 17:17:46.000,2021-01-28 17:34:12.000,1,3,,,"Standard rate","No",,,"Credit card",13.5,3.5,0.5,3.55,0,21.35,0.3,2.5,75,162,1
"VTS",2021-01-15 16:23:45.000,2021-01-15 16:56:21.000,1,3.3,,,"Standard rate","No",,,"Credit card",20.5,1,0.5,4.96,0,29.76,0.3,2.5,239,116,1
"VTS",2021-01-20 10:24:46.000,2021-01-20 10:30:38.000,1,1.25,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,2.45,0,12.25,0.3,2.5,234,68,1
"VTS",2021-01-25 07:51:06.000,2021-01-25 07:59:34.000,1,1.26,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.06,0,12.36,0.3,2.5,230,162,1
"VTS",2021-01-27 18:38:35.000,2021-01-27 18:45:22.000,1,2.75,,,"Standard rate","No",,,"Credit card",9,1,0.5,2.66,0,15.96,0.3,2.5,137,262,1
"VTS",2021-01-14 10:21:39.000,2021-01-14 10:35:28.000,1,2.86,,,"Standard rate","No",,,"Credit card",12,0,0.5,3.06,0,18.36,0.3,2.5,238,161,1
"CMT",2021-01-02 23:30:10.000,2021-01-02 23:34:39.000,1,1.5,,,"Standard rate","No",,,"Cash",6.5,3,0.5,0,0,10.3,0.3,2.5,262,75,1
"VTS",2021-01-19 05:39:20.000,2021-01-19 05:43:50.000,1,0.9,,,"Standard rate","No",,,"Credit card",5.5,0.5,0.5,1.86,0,11.16,0.3,2.5,239,142,1
"VTS",2021-01-05 16:08:15.000,2021-01-05 16:16:50.000,1,2,,,"Standard rate","No",,,"Cash",8.5,1,0.5,0,0,12.8,0.3,2.5,142,24,1
"VTS",2021-01-19 11:23:46.000,2021-01-19 11:30:41.000,1,0.8,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,140,237,1
,2021-01-07 13:27:00.000,2021-01-07 13:51:00.000,,7.86,,,,,,,,40.55,0,0.5,2.75,0,44.1,0.3,0,36,130,1
"CMT",2021-01-26 11:31:46.000,2021-01-26 11:49:48.000,2,3,,,"Standard rate","No",,,"Cash",14,2.5,0.5,0,0,17.3,0.3,2.5,237,151,1
"VTS",2021-01-09 14:03:07.000,2021-01-09 14:03:30.000,1,0.07,,,"JFK","No",,,"Dispute",-52,0,-0.5,0,0,-55.3,-0.3,-2.5,142,142,1
"VTS",2021-01-15 06:47:40.000,2021-01-15 06:50:34.000,1,0.83,,,"Standard rate","No",,,"Cash",4.5,0,0.5,0,0,7.8,0.3,2.5,107,137,1
"VTS",2021-01-26 08:51:17.000,2021-01-26 09:04:34.000,1,0.81,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,3.2,0,16,0.3,2.5,140,229,1
"VTS",2021-01-31 12:45:45.000,2021-01-31 12:53:14.000,1,1.45,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,0.86,0,11.66,0.3,2.5,237,48,1
"VTS",2021-01-18 06:38:32.000,2021-01-18 06:44:38.000,1,1.3,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,2,0,11.8,0.3,2.5,186,186,1
"CMT",2021-01-30 16:32:37.000,2021-01-30 16:47:15.000,3,2.4,,,"Standard rate","No",,,"Credit card",11.5,2.5,0.5,2.95,0,17.75,0.3,2.5,161,140,1
"CMT",2021-01-11 15:25:21.000,2021-01-11 15:58:19.000,1,7.1,,,"Standard rate","No",,,"Credit card",26,2.5,0.5,5.85,0,35.15,0.3,2.5,68,33,1
"VTS",2021-01-13 11:31:37.000,2021-01-13 11:38:01.000,1,1.28,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,162,141,1
,2021-01-27 14:30:00.000,2021-01-27 14:52:00.000,,4.77,,,,,,,,22.29,2.75,0.5,0,0,25.84,0.3,0,60,81,1
"VTS",2021-01-11 17:19:22.000,2021-01-11 17:24:01.000,2,1.02,,,"Standard rate","No",,,"Credit card",5.5,1,0.5,2.45,0,12.25,0.3,2.5,236,239,1
"VTS",2021-01-19 20:28:05.000,2021-01-19 20:35:05.000,1,1.39,,,"Standard rate","No",,,"Credit card",7,0.5,0.5,3,0,13.8,0.3,2.5,137,107,1
"VTS",2021-01-15 13:43:52.000,2021-01-15 13:50:09.000,1,0.63,,,"Standard rate","No",,,"Credit card",6,0,0.5,1.86,0,11.16,0.3,2.5,236,236,1
"VTS",2021-01-21 06:47:33.000,2021-01-21 07:02:03.000,4,3.33,,,"Standard rate","No",,,"Credit card",13,0,0.5,4.08,0,20.38,0.3,2.5,186,263,1
"CMT",2021-01-22 18:09:34.000,2021-01-22 18:17:11.000,0,2,,,"Standard rate","No",,,"Credit card",8,3.5,0.5,2.45,0,14.75,0.3,2.5,161,249,1
"VTS",2021-01-29 18:20:18.000,2021-01-29 18:24:22.000,1,0.96,,,"Standard rate","No",,,"Credit card",5.5,1,0.5,1.96,0,11.76,0.3,2.5,161,164,1
"VTS",2021-01-15 12:01:11.000,2021-01-15 12:21:53.000,6,3.27,,,"Standard rate","No",,,"Credit card",15.5,0,0.5,4.7,0,23.5,0.3,2.5,234,237,1
"VTS",2021-01-20 14:44:01.000,2021-01-20 14:53:06.000,1,1.65,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,1.08,0,11.88,0.3,2.5,113,231,1
"CMT",2021-01-22 23:02:26.000,2021-01-22 23:16:49.000,1,7,,,"Standard rate","No",,,"Credit card",21,3,0.5,4.95,0,29.75,0.3,2.5,87,141,1
"VTS",2021-01-26 10:07:28.000,2021-01-26 10:19:43.000,2,2.12,,,"Standard rate","No",,,"Cash",10,0,0.5,0,0,13.3,0.3,2.5,229,107,1
